combined_fips,total_votes_2016,Clinton,FIPS,total_votes_2012,county_fips,state_fips,fips_x,population2014,population2010,population_change,population_2010,kids_percent_2014,teenagers_percent_2014,age65plus,female,Black,native,asian,hawaii,biracial,Hispanic,stable_house,foreign_born,NonEnglish,Edu_highschool,Edu_batchelors,veteran,commute,housing_units,homeownership,housing_units_multi,house_value,house_number,house_persons,Income,house_income,Poverty,private_establishments,private_employment,employment_change,nonemployer_establishments,firms_owned,firms_owned_black,firms_owned_native,firms_owned_asian,firms_owned_hawaii,firms_owned_hispanic,firms_owned_female,manufacturers_shipments,merchant_sales,retail_sales,retail_sales_per_capita,hotel_food_sales,building_permits,land_area,Density,Trump_Romney,fips_y,lat,lng
27119,14698,0.0,27119,14644,27119,27,27119,31704,31600,0.3,31600,6.4,23.4,17.1,49.9,0.013999999999999999,1.7,1.1,0.0,2.1,0.059000000000000004,84.0,2.6,7.7,89.1,21.9,2521,17.6,14698,70.7,18.3,128100,12663,2.38,25790,50695,12.6,777,9695,1.1,2183,2909,0.0,0.0,0.0,0.0,0.0,19.2,954096,336876,297780,9692,36677,68,1971.13,16.0,0.0908912476185842,27119,27.8617347,-81.6911559
27121,6294,0.0,27121,6224,27121,27,27121,10984,10995,-0.1,10995,5.8,21.2,22.7,49.3,0.005,0.4,0.5,0.0,1.0,0.012,90.5,0.7,2.3,92.1,20.5,988,19.3,6544,79.7,10.1,148000,4758,2.26,29128,52350,9.2,367,3475,1.3,971,1366,0.0,0.0,0.0,0.0,0.0,0.0,82663,305508,103471,9428,12597,45,669.71,16.4,0.0978173810614916,27121,45.547225700000006,-95.43637170000001
27123,269161,1.0,27123,277782,27123,27,27123,532655,508640,4.7,508640,7.1,23.4,12.9,51.3,0.11699999999999999,1.0,13.8,0.1,3.4,0.073,81.5,14.3,20.8,89.9,39.4,28775,22.6,218169,59.8,37.9,198200,205395,2.43,29484,54247,16.9,13170,292031,2.0,35978,43851,5.6,0.6,5.1,0.0,1.7,30.6,7578926,9278366,6156546,12328,963534,728,152.21,3341.7,-0.0495137924945854,27123,44.996398600000006,-93.0615978
27125,1871,0.0,27125,1963,27125,27,27125,4043,4089,-1.1,4089,7.4,24.9,18.5,49.1,0.006999999999999999,2.2,0.1,0.1,1.6,0.03,91.6,1.6,4.6,87.6,16.0,326,23.1,1938,80.9,11.9,87800,1681,2.39,23257,47569,11.9,97,730,-13.8,231,506,0.0,0.0,0.0,0.0,0.0,0.0,0,0,41090,9959,0,0,432.41,9.5,0.11161729842819,27125,47.8770338,-96.1345641
27127,7566,0.0,27127,7761,27127,27,27127,15515,16059,-3.4,16059,6.4,24.3,20.5,50.0,0.008,5.0,3.0,0.0,1.9,0.028999999999999998,90.3,2.1,5.5,88.6,16.4,1298,17.0,7252,77.8,11.9,90500,6507,2.38,25649,47447,10.0,509,5748,4.6,1065,1271,0.0,0.0,0.0,0.0,0.0,16.7,148059,210717,156822,10057,81494,28,878.57,18.3,0.0901168544281015,27127,44.3516109,-95.3102505
27129,7563,0.0,27129,7684,27129,27,27129,15025,15730,-4.5,15730,5.8,22.5,20.4,49.0,0.005,1.2,0.6,0.0,1.4,0.078,90.1,2.6,6.7,89.2,14.6,1249,17.8,7315,78.6,10.5,97600,6400,2.37,26062,50802,11.6,457,4400,0.3,1090,1525,0.0,0.0,0.0,0.0,0.0,21.2,0,277711,116957,7246,0,16,982.91,16.0,0.10661567249472,27129,44.66744449999999,-94.97665400000001
27131,32217,0.0,27131,32160,27131,27,27131,65151,64144,1.6,64142,5.8,22.4,14.1,49.0,0.040999999999999995,0.7,2.2,0.1,1.6,0.078,83.3,6.9,11.2,90.5,27.7,4078,22.6,24567,75.5,18.2,187500,22299,2.51,25370,59915,11.6,1481,22709,-0.3,4149,5177,0.0,0.0,0.0,0.0,0.0,27.0,1397918,0,599153,9666,80619,113,495.68,129.4,0.0317693472297698,27131,44.2749995,-93.3388917
27133,4807,0.0,27133,4830,27133,27,27133,9553,9687,-1.4,9687,6.4,24.9,20.5,50.9,0.008,0.5,0.7,0.0,1.3,0.025,89.5,1.7,4.5,90.1,17.9,893,19.7,4270,76.3,12.8,119300,3970,2.36,24101,46623,13.1,264,2581,0.7,711,752,0.0,0.0,0.0,0.0,0.0,25.7,0,88474,109119,11531,0,15,482.46,20.1,0.0612400566633977,27133,42.6251506,-89.0179332
27135,7767,0.0,27135,7330,27135,27,27135,15679,15629,0.3,15629,6.0,24.6,15.7,48.9,0.004,1.6,2.7,0.0,1.6,0.011000000000000001,88.7,3.1,3.8,90.8,17.9,1245,16.2,7417,78.1,11.6,103800,6402,2.4,25650,50759,9.7,408,7114,-0.4,1162,1434,0.0,0.0,0.0,0.0,0.0,0.0,0,0,179942,11273,24494,40,1671.6,9.3,0.10031469060254401,27135,48.7249475,-95.98205240000001
27139,74390,0.0,27139,71411,27139,27,27139,139672,129928,7.5,129928,7.4,28.8,9.3,50.2,0.036000000000000004,1.1,6.2,0.1,2.1,0.048,89.7,8.6,11.8,94.6,38.0,7268,26.7,49184,84.8,9.2,244400,45630,2.89,35467,86112,5.5,3214,40780,3.0,10136,12029,1.5,0.4,3.0,0.0,1.0,30.1,1924968,1300774,1169699,9270,527464,894,356.48,364.5,-0.0276252373731202,27139,44.683407200000005,-93.5407909
27141,47938,0.0,27141,46320,27141,27,27141,91126,88499,3.0,88499,6.8,27.3,10.2,48.8,0.021,0.6,1.2,0.0,1.7,0.025,85.7,2.8,4.2,93.2,25.1,5761,32.0,32872,81.9,11.3,193400,29948,2.91,28071,73098,7.8,1905,20677,5.2,6363,8937,0.0,0.0,1.1,0.0,0.0,24.5,683259,231733,844316,9845,75305,245,432.92,204.4,0.0464817862392926,27141,45.4644612,-93.7298983
27143,7727,0.0,27143,7785,27143,27,27143,14918,15226,-2.0,15226,6.0,24.6,17.5,49.7,0.006,0.4,0.6,0.0,1.3,0.085,89.7,3.6,8.5,88.4,14.5,964,24.5,6551,79.2,10.7,136900,6090,2.43,25789,54017,11.8,360,3510,8.1,1062,1326,0.0,0.0,0.0,0.0,0.0,0.0,548531,69261,75457,5011,0,17,588.78,25.9,0.0692330665129297,27143,44.5502089,-94.1513764
27137,111260,1.0,27137,116460,27137,27,27137,200949,200226,0.4,200226,5.2,19.3,17.2,49.7,0.016,2.3,1.1,0.0,2.3,0.015,83.0,2.1,4.1,92.9,26.1,17723,19.5,103218,71.3,19.9,137500,85238,2.24,25946,46517,16.4,5305,85426,1.0,11401,16970,0.9,0.0,1.1,0.0,0.0,25.5,0,1128194,2760528,14051,498616,466,6247.4,32.0,0.0604665605893357,27137,38.6103023,-90.4125181
27145,78985,0.0,27145,78178,27145,27,27145,152912,150642,1.5,150642,6.1,22.7,13.5,49.6,0.039,0.4,2.2,0.1,1.6,0.031,80.3,4.1,6.9,91.0,24.6,11313,20.4,62907,71.8,20.9,167600,56737,2.51,26065,54551,13.1,4331,76385,0.5,10267,13481,0.0,0.0,1.0,0.0,0.0,21.6,3745535,1813571,2423575,16539,251180,479,1343.13,112.2,0.052655231798300006,27145,45.584479200000004,-94.5865603
27147,19040,0.0,27147,19034,27147,27,27147,36573,36576,0.0,36576,6.7,25.2,16.0,50.7,0.027000000000000003,0.4,0.9,0.0,1.3,0.075,86.8,4.0,8.1,92.4,24.9,2630,17.3,15409,76.7,16.3,155400,14354,2.5,27259,56480,10.3,1003,19808,6.2,2359,3689,0.0,0.0,0.0,0.0,0.0,28.4,1485036,323486,543894,14959,67718,49,429.65,85.1,0.0678507522584531,27147,43.9758523,-93.1779659
27149,5350,0.0,27149,5621,27149,27,27149,9800,9726,0.8,9726,5.3,20.9,16.3,50.3,0.013000000000000001,1.4,1.8,0.1,2.0,0.042,79.0,3.0,5.1,91.6,27.5,634,12.1,4157,69.8,19.5,127500,3700,2.45,28746,54206,15.4,334,4258,2.6,627,690,0.0,0.0,0.0,0.0,0.0,25.2,192904,130767,170056,17786,11685,14,563.6,17.3,0.0312812267747615,27149,48.4558249,-117.90599089999999
27151,4968,0.0,27151,5087,27151,27,27151,9436,9783,-3.5,9783,6.0,21.6,21.4,49.4,0.008,0.6,0.3,0.2,1.2,0.04,89.4,2.0,4.5,88.4,17.0,844,16.3,4817,73.5,15.0,91700,4315,2.19,25750,48026,9.8,306,3342,1.1,689,832,0.0,0.0,0.0,0.0,0.0,0.0,0,665620,80615,7272,0,10,742.08,13.2,0.15430502809884197,27151,45.231565100000005,-95.7196042
27153,11944,0.0,27153,11762,27153,27,27153,24264,24895,-2.5,24895,6.9,24.0,19.2,48.8,0.005,0.5,0.6,0.2,1.4,0.055,89.9,3.4,7.9,86.2,12.6,2035,23.3,12954,83.0,6.5,130000,9904,2.45,22383,45000,15.7,559,5774,2.7,1649,2203,0.0,0.0,0.0,0.0,0.0,0.0,648116,17986,160034,6664,15083,68,944.98,26.3,0.139152139787864,27153,46.030772799999994,-94.83154880000001
27155,1791,0.0,27155,1840,27155,27,27155,3387,3558,-4.8,3558,4.8,20.7,25.7,50.3,0.005,4.8,0.1,0.1,2.0,0.019,90.7,1.3,3.6,89.5,15.1,384,14.6,2075,81.4,11.7,66400,1510,2.26,28030,45714,9.0,122,862,0.1,261,229,0.0,0.0,0.0,0.0,0.0,0.0,0,82559,45484,12380,0,7,573.9,6.2,0.11887335226858901,27155,45.8030256,-96.365147
27157,11764,0.0,27157,11722,27157,27,27157,21362,21664,-1.4,21676,6.0,22.3,18.7,50.2,0.006,0.3,0.6,0.0,1.0,0.03,90.6,1.4,3.0,92.7,20.0,1949,22.5,10036,82.4,10.4,154000,8890,2.39,28282,53057,8.3,573,5837,-0.9,1517,2293,0.0,0.0,0.0,0.0,0.0,18.5,0,92168,210766,9685,16992,97,522.98,41.4,0.0780624273047579,27157,44.3020812,-92.2236667
27159,6894,0.0,27159,6772,27159,27,27159,13757,13843,-0.6,13843,6.2,24.0,21.6,50.4,0.01,0.7,0.4,0.0,1.7,0.017,87.6,1.0,4.0,88.4,13.6,1222,22.0,6982,75.2,10.7,114600,5830,2.3,20329,36928,16.9,394,3846,-0.2,1012,1735,0.0,0.0,0.0,0.0,0.0,0.0,0,243381,177697,13284,10906,45,536.27,25.8,0.0898407853906535,27159,46.6415934,-94.936044
27161,9579,0.0,27161,9706,27161,27,27161,19025,19136,-0.6,19136,6.0,23.3,16.2,52.7,0.025,0.9,0.9,0.0,1.3,0.057,88.2,3.1,6.4,91.6,18.8,1445,18.9,7920,77.3,16.3,142700,7328,2.44,25723,53657,9.4,468,5790,-11.8,1190,1824,0.0,0.0,0.0,0.0,0.0,21.1,633876,105217,163649,8424,13502,15,423.36,45.2,0.0958285075100856,27161,43.961388,-93.6623239
27163,142843,0.0,27163,141711,27163,27,27163,249283,238134,4.7,238136,6.1,25.2,12.8,50.5,0.043,0.5,5.5,0.1,2.1,0.038,89.3,6.2,9.3,95.9,40.5,15920,25.2,95667,81.3,14.4,241900,88947,2.68,36706,81540,5.7,5519,72791,2.0,17472,20974,1.5,0.3,3.8,0.0,1.1,28.9,5751832,1743551,2690704,11886,340899,752,384.28,619.7,-0.0368255530199382,27163,45.5469616,-123.1386021
27165,4971,0.0,27165,5115,27165,27,27165,11083,11211,-1.1,11211,6.8,24.7,19.2,50.3,0.017,1.3,1.2,0.1,0.9,0.22899999999999998,92.9,11.5,20.8,84.5,15.9,864,19.1,5038,74.5,14.7,95700,4445,2.48,25635,49698,10.8,289,3568,0.2,720,863,0.0,0.0,0.0,0.0,0.0,0.0,327529,145890,70359,6402,9103,6,434.95,25.8,0.064747500311189,27165,43.932309100000005,-94.47997600000001
27167,3279,0.0,27167,3212,27167,27,27167,6495,6576,-1.2,6576,5.8,23.0,18.1,48.9,0.004,1.4,0.4,0.0,1.2,0.024,89.5,0.5,3.0,90.1,16.5,556,17.3,3073,77.3,14.5,107300,2685,2.39,25148,50507,9.2,170,1932,-7.2,474,615,0.0,0.0,0.0,0.0,0.0,0.0,0,0,56267,8675,5102,12,750.96,8.8,0.0627328822192775,27167,46.4087398,-96.5018468
27169,25852,0.0,27169,27103,27169,27,27169,51097,51461,-0.7,51461,4.4,18.3,15.1,50.6,0.015,0.3,2.6,0.0,1.2,0.027000000000000003,84.3,3.6,6.2,89.9,26.8,2989,17.1,20922,71.6,22.5,158000,18957,2.48,23421,47468,15.0,1188,22233,2.8,2841,3551,1.5,0.0,0.0,0.0,0.0,19.9,1711138,0,666138,13403,65402,109,626.21,82.2,0.0453305451243644,27169,44.006499,-91.75388170000001
27171,69154,0.0,27171,69550,27171,27,27171,129918,124700,4.2,124700,7.4,28.7,11.2,49.7,0.012,0.4,1.3,0.0,1.6,0.027000000000000003,89.3,3.0,4.4,93.5,26.5,7961,30.1,49902,83.9,8.5,195000,44983,2.78,29623,71598,6.5,3145,34120,2.5,9447,13118,0.0,0.0,1.0,0.0,0.5,24.0,1124571,440743,1458815,12448,106702,550,661.46,188.5,0.0296448895033282,27171,45.153820200000006,-94.0190943
27173,5253,0.0,27173,5397,27173,27,27173,10109,10438,-3.2,10438,6.4,23.4,20.1,49.0,0.004,3.4,0.5,0.1,1.4,0.042,85.9,1.6,5.1,90.0,17.4,913,18.1,4746,79.1,8.1,97600,4135,2.42,25303,52510,12.2,315,4352,-7.9,834,993,0.0,0.0,0.0,0.0,0.0,21.0,0,302279,112949,11221,38276,14,759.1,13.8,0.123904104348853,27173,44.7380445,-95.85648640000001
29001,10137,0.0,29001,10121,29001,29,29001,25602,25607,0.0,25607,4.6,18.5,13.6,51.9,0.019,0.3,2.2,0.1,1.8,0.026000000000000002,70.9,2.4,4.8,86.7,27.6,1591,16.7,11343,60.2,23.6,102600,9648,2.31,19258,34733,23.7,638,8369,0.8,1495,2066,0.0,0.0,1.4,0.0,0.0,28.2,0,54741,310089,12590,38667,54,567.32,45.1,0.0357177900779282,29001,41.274173299999994,-94.47997600000001
29003,9140,0.0,29003,8306,29003,29,29003,17379,17291,0.5,17291,5.2,22.9,17.5,50.5,0.008,0.3,0.5,0.0,1.3,0.022000000000000002,88.5,0.4,1.3,90.3,22.0,1496,23.3,7282,76.7,11.5,127700,6691,2.55,25302,54336,8.2,288,1632,-3.4,1207,0,0.0,0.0,0.0,0.0,0.0,0.0,0,36877,79988,4751,4479,4,432.7,40.0,0.0722173104149224,29003,39.9637436,-94.8105955
29005,2723,0.0,29005,2709,29005,29,29005,5382,5685,-5.3,5685,5.5,20.0,23.8,50.4,0.004,0.4,0.2,0.1,1.0,0.013000000000000001,85.9,0.2,1.3,89.3,21.3,585,18.1,2961,69.6,12.1,76400,2448,2.21,24748,44426,11.6,202,1301,1.6,440,845,0.0,0.0,0.0,0.0,0.0,13.5,0,67832,86619,14207,4510,1,547.3,10.4,0.0540472062562096,29005,39.57011370000001,-95.3520876
29007,10043,0.0,29007,9951,29007,29,29007,25887,25529,1.4,25529,6.1,23.5,16.7,54.5,0.069,0.5,0.5,0.1,1.9,0.026000000000000002,83.5,1.5,4.9,84.3,13.1,1954,21.1,10798,74.2,10.2,90500,9327,2.54,19687,43013,17.0,553,6778,-0.1,1387,1746,0.0,0.0,0.0,0.0,0.0,15.3,1337135,0,247806,9643,18584,3,692.24,36.9,0.0734649568807699,29007,39.221953000000006,-91.9099238
29009,14604,0.0,29009,13806,29009,29,29009,35662,35597,0.2,35597,6.4,23.0,20.2,50.2,0.005,1.3,1.4,0.1,1.7,0.08800000000000001,83.9,4.4,8.0,82.2,13.3,3445,22.4,17384,75.9,7.3,107500,13464,2.62,19489,38710,19.1,748,13455,0.3,2306,3318,0.0,1.3,0.0,0.0,1.3,28.5,1409848,134759,413782,11466,25785,13,778.25,45.7,0.0703027252509865,29009,42.5354321,-85.35496499999998
29011,5932,0.0,29011,5746,29011,29,29011,12057,12402,-2.8,12402,5.7,25.0,18.6,50.7,0.008,1.3,0.5,0.1,2.6,0.025,89.0,2.2,3.2,85.8,16.9,991,19.3,5568,75.3,7.9,84700,5065,2.42,20678,40580,18.7,254,2779,6.2,905,1264,0.0,0.0,0.0,0.0,0.0,28.2,174302,76001,135142,10623,8445,2,591.92,21.0,0.0672711662679412,29011,38.3613844,-98.76514820000001
29013,8021,0.0,29013,7771,29013,29,29013,16584,17049,-2.7,17049,5.9,24.1,18.7,50.6,0.011000000000000001,0.8,0.2,0.0,1.5,0.022000000000000002,88.6,0.8,2.6,83.9,11.9,1129,28.5,7809,73.8,8.0,99400,6832,2.42,21047,38579,18.6,340,2646,-7.3,1205,1459,0.0,0.0,0.0,0.0,0.0,0.0,0,77442,135422,7994,12312,1,836.69,20.4,0.102044897553778,29013,38.3216754,-94.315422
29015,9584,0.0,29015,9157,29015,29,29015,18806,19056,-1.3,19056,3.9,17.6,28.8,49.7,0.005,0.6,0.4,0.1,1.4,0.018000000000000002,88.7,0.8,2.1,82.9,10.8,2393,29.0,14011,84.0,2.9,106400,8225,2.28,19717,32951,20.1,368,2240,0.1,1422,1565,0.0,0.0,0.0,0.0,0.0,0.0,0,18445,174325,9379,13167,0,704.06,27.1,0.0897325235189588,29015,44.6281686,-123.3873877
29017,5669,0.0,29017,5455,29017,29,29017,12394,12363,0.3,12363,6.0,22.4,18.0,50.0,0.004,0.7,0.2,0.0,1.0,0.009000000000000001,88.4,0.6,0.8,79.7,10.9,1111,34.2,5825,80.7,3.4,96600,4758,2.57,19470,37716,19.9,193,1358,1.4,729,1146,0.0,0.0,0.0,0.0,0.0,0.0,0,0,59556,4912,0,0,617.91,20.0,0.100968798257815,29017,37.2115595,-90.0746767
29019,83312,0.0,29019,79296,29019,29,29019,172717,162642,6.2,162642,6.0,20.5,10.5,51.6,0.096,0.4,4.4,0.1,2.8,0.032,73.3,6.3,8.3,93.0,47.3,9703,18.2,73174,57.1,29.4,162200,65649,2.38,26895,48627,20.0,4447,71502,2.1,10871,14676,0.0,0.3,2.4,0.0,0.9,24.6,0,610359,3012263,19777,315136,1414,685.41,237.3,-0.0370686300051167,29019,38.99405720000001,-84.7315563
29021,35563,0.0,29021,35106,29021,29,29021,89486,89201,0.3,89201,6.7,22.9,14.6,49.7,0.06,0.6,1.1,0.3,2.3,0.06,79.3,3.4,5.5,86.1,20.1,7082,17.4,38453,64.7,20.1,109700,33331,2.56,21961,44363,17.0,2306,44794,2.3,4175,7173,0.0,0.0,1.6,0.0,0.5,23.2,0,1015485,1438683,16199,154484,95,408.03,218.6,0.0678258129637452,29021,39.6349791,-94.8105955
29023,17232,0.0,29023,16889,29023,29,29023,42972,42794,0.4,42794,6.6,23.7,17.7,51.1,0.055,0.7,0.8,0.0,2.3,0.017,81.4,1.2,2.6,78.2,14.4,4218,16.9,19649,65.9,12.2,89700,17085,2.46,19246,34969,21.2,1243,14985,0.9,2483,4050,0.0,0.0,0.0,0.0,0.0,26.5,632708,0,634785,15437,57927,25,694.67,61.6,0.0667510692872402,29023,39.440463,-84.5222189
29025,4309,0.0,29025,4171,29025,29,29025,9034,9424,-4.1,9424,5.3,23.9,18.9,49.6,0.005,0.7,0.3,0.0,1.7,0.02,86.7,0.9,1.7,86.9,13.5,950,32.9,4604,71.0,6.0,83600,3743,2.42,21482,41169,14.3,150,825,-4.7,625,0,0.0,0.0,0.0,0.0,0.0,0.0,0,21230,34109,3691,2129,11,426.39,22.1,0.09674514972286802,29025,35.9227448,-81.5596427
29027,19127,0.0,29027,18228,29027,29,29027,44750,44332,0.9,44332,5.7,21.5,14.2,49.2,0.047,0.5,0.9,0.0,2.0,0.02,83.7,1.6,2.5,86.0,21.1,3710,21.3,18522,76.1,10.8,124500,16548,2.45,23171,47964,13.0,745,11788,5.7,2263,2811,0.0,0.0,0.0,0.0,0.0,29.2,0,70815,331093,7660,33202,52,834.58,53.1,0.0382123571444576,29027,38.8886044,-91.9099238
29029,22182,0.0,29029,21942,29029,29,29029,44021,44002,0.0,44002,4.5,18.4,24.9,50.6,0.006,0.6,0.6,0.1,1.3,0.025,85.5,2.3,4.3,89.4,20.8,5092,21.1,41213,78.2,27.2,170200,17647,2.45,23038,43458,16.1,1403,12282,1.6,3731,5641,0.0,0.0,0.0,0.0,0.0,18.7,251109,109440,677919,16779,157554,54,655.92,67.1,0.066132793054362,29029,39.8592439,-75.0143824
29031,36875,0.0,29031,35672,29031,29,29031,78043,75674,3.1,75674,5.8,21.5,15.4,51.6,0.077,0.4,1.5,0.0,2.0,0.022000000000000002,81.0,2.3,3.9,87.7,27.4,5919,18.6,33025,66.5,20.5,137500,29411,2.47,23751,46516,15.8,2377,39716,4.9,5196,7342,2.5,0.0,0.0,0.0,0.0,24.6,0,1791992,1353015,18626,145859,187,578.54,130.8,0.0201039854645527,29031,37.3821319,-89.62516459999998
29033,4361,0.0,29033,4304,29033,29,29033,9043,9295,-2.7,9295,6.2,22.7,20.6,50.8,0.021,0.3,0.5,0.1,1.5,0.013000000000000001,91.7,1.1,1.9,83.9,15.6,869,24.4,4609,80.3,8.5,83900,3613,2.52,24073,46002,13.6,232,1808,6.5,621,869,0.0,0.0,0.0,0.0,0.0,36.3,0,70062,60608,6161,5499,11,694.62,13.4,0.0842274673538436,29033,39.542341799999996,-77.0564464
29035,2842,0.0,29035,2799,29035,29,29035,6258,6265,-0.1,6265,6.3,23.9,17.8,51.5,0.004,1.1,0.1,0.0,1.9,0.019,86.9,0.8,1.3,74.7,13.8,572,23.5,3243,73.6,6.2,98300,2426,2.56,18245,30962,21.9,200,922,5.9,522,714,0.0,0.0,0.0,0.0,0.0,27.9,0,13630,27709,4668,3456,3,507.36,12.3,0.11070116777908301,29035,36.2638604,-82.12783999999998
29037,50715,0.0,29037,48913,29037,29,29037,100889,99478,1.4,99478,6.0,25.0,15.5,51.1,0.04,0.7,0.8,0.1,2.1,0.043,87.1,2.0,3.5,92.0,23.3,8688,27.8,40488,77.6,10.8,154900,37307,2.65,27463,60350,8.9,1813,18463,2.8,6604,9203,0.0,1.0,0.0,0.0,1.3,27.7,483706,351585,898675,9180,82368,305,696.84,142.8,0.0188341403998104,29037,47.2144536,-94.2309171
29039,6278,0.0,29039,6043,29039,29,29039,13952,13982,-0.2,13982,5.6,23.0,24.0,50.4,0.003,0.8,0.4,0.0,1.7,0.021,86.3,1.1,3.2,84.1,14.6,1478,25.1,7174,70.9,7.5,88500,5970,2.29,16362,30302,23.3,278,2324,-1.7,1054,0,0.0,0.0,0.0,0.0,0.0,0.0,0,13721,119883,8694,9794,6,474.48,29.5,0.0754802697056357,29039,41.8346154,-91.135302
29041,3962,0.0,29041,3821,29041,29,29041,7694,7827,-1.7,7831,6.3,22.4,22.5,50.3,0.023,0.3,0.2,0.0,0.9,0.01,91.0,0.5,0.9,83.2,11.7,646,21.9,4141,76.2,7.4,74700,2958,2.53,19481,39385,16.5,205,1279,-2.4,623,703,0.0,0.0,0.0,0.0,0.0,29.6,0,198004,51816,6682,2043,0,751.18,10.4,0.11543740383155802,29041,39.530151700000005,-93.0175712
29043,41394,0.0,29043,37952,29043,29,29043,82101,77422,6.0,77422,6.4,26.1,14.3,51.2,0.008,0.7,0.6,0.1,1.8,0.028999999999999998,83.8,1.9,3.2,91.6,25.9,6611,25.6,32623,74.0,12.4,142600,29652,2.63,25134,52838,10.6,1650,13075,-0.3,6446,7712,0.0,0.0,0.0,0.0,1.2,21.4,255616,166361,716787,9781,59653,390,562.65,137.6,0.0237982029782322,29043,36.99764400000001,-93.1779659
29045,3316,0.0,29045,3225,29045,29,29045,6917,7139,-3.1,7139,5.9,23.3,19.1,49.4,0.003,0.2,0.5,0.0,1.1,0.008,89.0,0.4,1.6,85.2,12.0,700,25.3,3456,76.8,6.9,71300,2749,2.53,20279,40204,17.6,140,964,3.5,462,505,0.0,0.0,0.0,0.0,0.0,24.8,0,0,88695,12319,2120,4,504.69,14.1,0.20482041499518397,29045,36.079561299999995,-115.094045
29047,109237,0.0,29047,105465,29047,29,29047,233682,221939,5.3,221939,6.5,25.0,12.8,51.0,0.06,0.6,2.3,0.3,2.6,0.066,84.2,4.8,7.5,91.8,30.6,17663,23.0,94966,71.0,20.0,153700,86934,2.56,29406,60936,9.0,4784,87124,5.2,14345,17862,2.3,0.6,2.3,0.0,0.0,28.5,10903503,4517272,3366942,15427,822122,222,397.3,558.6,-0.00742009373395325,29047,29.9943564,-81.77870209999998
29049,10197,0.0,29049,9830,29049,29,29049,20299,20743,-2.1,20743,5.9,23.8,17.3,49.6,0.016,0.7,0.5,0.0,1.7,0.021,84.5,0.7,1.2,90.4,17.1,2125,27.2,8887,72.6,12.0,142900,8089,2.5,25100,53826,10.2,370,2780,-0.9,1318,1587,0.0,0.0,0.0,0.0,0.0,0.0,0,96781,147247,7019,16242,28,418.96,49.5,0.0915539856684955,29049,42.9663458,-84.5222189
29051,37261,0.0,29051,37058,29051,29,29051,76557,75983,0.8,75990,6.2,22.9,14.0,49.4,0.11800000000000001,0.4,1.3,0.1,1.9,0.027000000000000003,83.6,3.0,4.6,90.4,30.8,6518,16.9,32798,66.8,24.5,142400,29302,2.46,26160,53931,13.3,2267,32675,-1.8,4729,6119,0.0,0.0,2.0,0.0,1.1,26.3,1568097,706090,1203694,16357,127555,188,393.75,193.0,-0.000325885058731767,29051,38.5052486,-92.26303929999999
29053,7976,0.0,29053,7511,29053,29,29053,17585,17601,-0.1,17601,5.5,21.7,16.5,47.3,0.07400000000000001,0.5,0.5,0.1,1.9,0.016,82.6,1.5,3.2,85.9,18.4,1392,22.5,7443,73.3,11.2,119800,6568,2.43,22910,45992,17.8,400,3905,-5.0,1071,1670,0.0,0.0,0.0,0.0,0.0,20.1,155345,75706,225574,12858,112683,4,564.77,31.2,0.0543442502984923,29053,38.8693247,-92.8577105
29055,9920,0.0,29055,9579,29055,29,29055,24650,24696,-0.2,24696,6.1,23.5,17.8,50.6,0.005,0.5,0.4,0.1,1.3,0.018000000000000002,85.9,0.7,1.5,78.1,13.2,2598,28.6,11918,76.0,7.3,105100,9485,2.57,18415,35897,21.1,529,5410,-1.6,1526,1927,0.0,0.0,0.0,0.0,0.0,23.5,271662,105183,174262,7267,25507,11,742.52,33.3,0.106951404113164,29055,41.6661391,-80.27673270000001
29057,3951,0.0,29057,3896,29057,29,29057,7628,7883,-3.2,7883,4.6,21.1,22.2,49.2,0.005,0.9,0.3,0.0,2.5,0.018000000000000002,85.8,0.7,2.1,85.3,13.2,831,24.9,3933,77.1,4.0,78200,3175,2.39,20034,35483,20.6,140,1215,-6.5,495,0,0.0,0.0,0.0,0.0,0.0,0.0,0,62405,46902,6222,2099,0,490.01,16.1,0.0628021159615973,29057,25.551603399999998,-80.6326916
29061,3689,0.0,29061,3512,29061,29,29061,8297,8433,-1.6,8433,6.3,26.2,18.9,49.6,0.006,0.4,0.2,0.0,1.2,0.015,88.8,1.1,9.3,84.2,16.4,800,28.9,4183,76.3,4.8,104700,3151,2.61,19890,42393,14.7,161,912,2.2,771,592,0.0,0.0,0.0,0.0,0.0,19.9,0,41751,45292,5630,2187,1,563.24,15.0,0.0992112547862851,29061,37.7307984,-87.10237459999998
29063,4590,0.0,29063,4350,29063,29,29063,12692,12892,-1.6,12892,4.2,16.8,15.7,36.8,0.11599999999999999,0.5,0.3,0.1,0.9,0.02,81.8,1.9,4.3,83.0,9.5,1277,23.7,4293,65.2,15.2,110400,3769,2.48,16635,44092,9.9,215,1969,0.8,634,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,128002,10405,5214,2,421.36,30.6,0.0687130944331756,29063,33.7956441,-84.2278796
